cnt,t1,mean,window_exec_us,sampling_freq_hz,adaptive_sampling,noise_enabled,spike_probability,filter_window_size,auto_profile,filter_applied,filter_mean_exec_us,tp,tn,fp,fn,previous_latency_us,fpr,tpr,total_received,total_missing,loss_rate,missing_packets,out_of_order
228,658115149,1836,6299851,10,1,1,0.01,15,7,zscore,77,0,146,0,2,153219,0.0,0.0,229,0,0.0,0,False
229,664515340,1743,6300020,10,1,1,0.01,15,7,zscore,77,0,208,0,4,52832,0.0,0.0,230,0,0.0,0,False
230,670915125,1759,6299836,10,1,1,0.01,15,7,zscore,78,0,271,0,5,102760,0.0,0.0,231,0,0.0,0,False
231,677315122,1751,6299803,10,1,1,0.01,15,7,zscore,77,0,334,0,6,53201,0.0,0.0,232,0,0.0,0,False
232,683715130,1777,6299850,10,1,1,0.01,15,7,zscore,78,0,398,0,6,103003,0.0,0.0,233,0,0.0,0,False
233,690115135,1797,6299814,10,1,1,0.01,15,7,zscore,77,0,460,0,8,52849,0.0,0.0,234,0,0.0,0,False
234,696515089,1766,6299803,10,1,1,0.01,15,7,zscore,78,0,523,0,9,102858,0.0,0.0,235,0,0.0,0,False
235,702915092,1751,6299802,10,1,1,0.01,15,7,zscore,78,0,587,0,9,102858,0.0,0.0,236,0,0.0,0,False
236,709315149,1751,6299857,10,1,1,0.01,15,7,zscore,78,0,650,0,10,1052842,0.0,0.0,237,0,0.0,0,False
237,715715101,1764,6299816,10,1,1,0.01,15,7,zscore,78,0,714,0,10,152861,0.0,0.0,238,0,0.0,0,False
238,722115130,1802,6299845,10,1,1,0.01,15,7,zscore,79,0,777,0,11,102843,0.0,0.0,239,0,0.0,0,False
239,728515082,1780,6299781,10,1,1,0.01,15,7,zscore,79,0,841,0,11,152873,0.0,0.0,240,0,0.0,0,False
240,734915122,1775,6299824,10,1,1,0.01,15,7,zscore,78,0,903,0,13,102843,0.0,0.0,241,0,0.0,0,False
241,741315196,1732,6299892,10,1,1,0.01,15,7,zscore,78,0,967,0,13,252863,0.0,0.0,242,0,0.0,0,False
242,747715117,1718,6299824,10,1,1,0.01,15,7,zscore,78,1,1029,0,14,102852,0.0,0.066667,243,0,0.0,0,False
243,754115173,1814,6299850,10,1,1,0.01,15,7,zscore,79,1,1093,0,14,152876,0.0,0.066667,244,0,0.0,0,False
244,760515088,1763,6299794,10,1,1,0.01,15,7,zscore,79,1,1155,0,16,152816,0.0,0.058824,245,0,0.0,0,False
245,766915100,1753,6299797,10,1,1,0.01,15,7,zscore,79,1,1219,0,16,152916,0.0,0.058824,246,0,0.0,0,False
246,773315135,1740,6299813,10,1,1,0.01,15,7,zscore,78,1,1282,0,17,52852,0.0,0.055556,247,0,0.0,0,False
247,779715415,1798,6300113,10,1,1,0.01,15,7,zscore,78,1,1345,0,18,103400,0.0,0.052632,248,0,0.0,0,False
248,786115193,1813,6299887,10,1,1,0.01,15,7,zscore,78,1,1408,0,19,102685,0.0,0.05,249,0,0.0,0,False
249,792515289,1796,6299984,10,1,1,0.01,15,7,zscore,78,1,1472,0,19,152823,0.0,0.05,250,0,0.0,0,False
250,798915166,1740,6299859,10,1,1,0.01,15,7,zscore,79,1,1534,0,21,102767,0.0,0.045455,251,0,0.0,0,False
251,805315192,1704,6299872,10,1,1,0.01,15,7,zscore,79,1,1597,0,22,52830,0.0,0.043478,252,0,0.0,0,False
252,811715104,1779,6299820,10,1,1,0.01,15,7,zscore,79,1,1661,0,22,102800,0.0,0.043478,253,0,0.0,0,False
253,818115118,1779,6299797,10,1,1,0.01,15,7,zscore,79,1,1724,0,23,52862,0.0,0.041667,254,0,0.0,0,False
254,824515143,1820,6299860,10,1,1,0.01,15,7,zscore,79,1,1786,0,25,152866,0.0,0.038462,255,0,0.0,0,False
255,830915104,1752,6299809,10,1,1,0.01,15,7,zscore,79,1,1850,0,25,302870,0.0,0.038462,256,0,0.0,0,False
256,837315154,1744,6299855,10,1,1,0.01,15,7,zscore,79,1,1912,0,27,102881,0.0,0.035714,257,0,0.0,0,False
257,843715099,1778,6299803,10,1,1,0.01,15,7,zscore,79,1,1976,0,27,152855,0.0,0.035714,258,0,0.0,0,False
258,847333073,2087,3517785,500,0,1,0.01,31,8,zscore,86,0,30,0,0,102860,0.0,0,259,0,0.0,0,False
259,847461075,2799,124565,500,0,1,0.01,31,8,zscore,88,1,92,1,0,102860,0.010753,1.0,260,0,0.0,0,False
260,847589074,2376,124576,500,0,1,0.01,31,8,zscore,89,1,156,1,0,117014,0.006369,1.0,261,0,0.0,0,False
261,847717072,845,122630,500,0,1,0.01,31,8,zscore,89,1,220,1,0,54249,0.004525,1.0,262,0,0.0,0,False
262,847845075,1245,124650,500,0,1,0.01,31,8,zscore,89,3,281,1,1,54249,0.003546,0.75,263,0,0.0,0,False
263,847973077,2426,125233,500,0,1,0.01,31,8,zscore,89,3,345,1,1,116292,0.00289,0.75,264,0,0.0,0,False
264,848101078,2513,125216,500,0,1,0.01,31,8,zscore,89,3,409,1,1,116315,0.002439,0.75,265,0,0.0,0,False
265,848229074,1040,125191,500,0,1,0.01,31,8,zscore,89,4,472,1,1,116297,0.002114,0.8,266,0,0.0,0,False
266,848357075,897,125239,500,0,1,0.01,31,8,zscore,91,4,536,1,1,116680,0.001862,0.8,267,0,0.0,0,False
267,848485074,2841,124645,500,0,1,0.01,31,8,zscore,91,4,599,2,1,117403,0.003328,0.8,268,0,0.0,0,False
268,848613074,2316,122648,500,0,1,0.01,31,8,zscore,90,5,662,2,1,66728,0.003012,0.833333,269,0,0.0,0,False
269,848742005,543,126171,500,0,1,0.01,31,8,zscore,90,6,725,2,1,116280,0.002751,0.857143,270,0,0.0,0,False
270,848869113,1514,123501,500,0,1,0.01,31,8,zscore,90,6,789,2,1,116280,0.002528,0.857143,271,0,0.0,0,False
271,848997075,2831,124516,500,0,1,0.01,31,8,zscore,90,6,853,2,1,181050,0.002339,0.857143,272,0,0.0,0,False
272,849125072,1974,122641,500,0,1,0.01,31,8,zscore,90,7,916,2,1,117791,0.002179,0.875,273,0,0.0,0,False
273,849253075,962,125240,500,0,1,0.01,31,8,zscore,90,8,979,2,1,116290,0.002039,0.888889,274,0,0.0,0,False
274,849381099,1275,125216,500,0,1,0.01,31,8,zscore,90,8,1043,2,1,116255,0.001914,0.888889,275,0,0.0,0,False
275,849509074,2772,125213,500,0,1,0.01,31,8,zscore,90,8,1107,2,1,116307,0.001803,0.888889,276,0,0.0,0,False
276,849638093,2156,126219,500,0,1,0.01,31,8,zscore,90,10,1169,2,1,116518,0.001708,0.909091,277,0,0.0,0,False
277,849766073,433,125179,500,0,1,0.01,31,8,zscore,90,10,1233,2,1,116792,0.001619,0.909091,278,0,0.0,0,False
278,849894076,1706,125224,500,0,1,0.01,31,8,zscore,90,11,1295,3,1,116792,0.002311,0.916667,279,0,0.0,0,False
279,850022334,3146,125522,500,0,1,0.01,31,8,zscore,90,11,1359,3,1,180255,0.002203,0.916667,280,0,0.0,0,False
280,850150074,1493,124322,500,0,1,0.01,31,8,zscore,90,11,1423,3,1,181047,0.002104,0.916667,281,0,0.0,0,False
281,850278110,826,122671,500,0,1,0.01,31,8,zscore,90,11,1487,3,1,117986,0.002013,0.916667,282,0,0.0,0,False
282,850407074,1822,123255,500,0,1,0.01,31,8,zscore,90,11,1551,3,1,66736,0.001931,0.916667,283,0,0.0,0,False
283,850535076,2589,125238,500,0,1,0.01,31,8,zscore,90,11,1615,3,1,116745,0.001854,0.916667,284,0,0.0,0,False
284,850663435,1827,124950,500,0,1,0.01,31,8,zscore,90,12,1677,4,1,117045,0.00238,0.923077,285,0,0.0,0,False
285,850791078,577,122608,500,0,1,0.01,31,8,zscore,90,15,1737,4,2,54056,0.002298,0.882353,286,0,0.0,0,False
286,850919114,1795,124631,500,0,1,0.01,31,8,zscore,90,17,1799,4,2,53376,0.002219,0.894737,287,0,0.0,0,False
287,851047074,3285,124613,500,0,1,0.01,31,8,zscore,90,17,1861,4,4,53376,0.002145,0.809524,288,0,0.0,0,False
288,851175075,1221,125189,500,0,1,0.01,31,8,zscore,90,17,1925,4,4,116299,0.002074,0.809524,289,0,0.0,0,False
289,851303209,715,125348,500,0,1,0.01,31,8,zscore,90,17,1989,4,4,116409,0.002007,0.809524,290,0,0.0,0,False
290,851432301,2373,124849,500,0,1,0.01,31,8,zscore,90,17,2053,4,4,116409,0.001945,0.809524,291,0,0.0,0,False
291,858479147,2063,7042144,10,1,1,0.01,31,9,zscore,107,0,42,0,0,155518,0.0,0,292,0,0.0,0,False
292,864879189,1779,6299864,10,1,1,0.01,31,9,zscore,114,0,106,0,0,102828,0.0,0,293,0,0.0,0,False
293,871279180,1761,6299860,10,1,1,0.01,31,9,zscore,113,0,169,0,1,152844,0.0,0.0,294,0,0.0,0,False
294,877679163,1712,6299837,10,1,1,0.01,31,9,zscore,112,0,232,0,2,102822,0.0,0.0,295,0,0.0,0,False
295,884079147,1741,6299823,10,1,1,0.01,31,9,zscore,112,0,294,0,4,152858,0.0,0.0,296,0,0.0,0,False
296,890479154,1762,6299835,10,1,1,0.01,31,9,zscore,111,0,358,0,4,102847,0.0,0.0,297,0,0.0,0,False
297,896879166,1778,6299845,10,1,1,0.01,31,9,zscore,111,0,422,0,4,202842,0.0,0.0,298,0,0.0,0,False
298,903279161,1764,6299840,10,1,1,0.01,31,9,zscore,111,0,486,0,4,152842,0.0,0.0,299,0,0.0,0,False
299,909679153,1736,6299833,10,1,1,0.01,31,9,zscore,112,1,549,0,4,152899,0.0,0.2,300,0,0.0,0,False
300,916079355,1730,6300013,10,1,1,0.01,31,9,zscore,113,1,613,0,4,52843,0.0,0.2,301,0,0.0,0,False
301,922479120,1749,6299797,10,1,1,0.01,31,9,zscore,113,1,677,0,4,552761,0.0,0.2,302,0,0.0,0,False
302,928879124,1782,6299782,10,1,1,0.01,31,9,zscore,113,1,739,0,6,202857,0.0,0.142857,303,0,0.0,0,False
303,935279253,1787,6299930,10,1,1,0.01,31,9,zscore,113,1,803,0,6,152877,0.0,0.142857,304,0,0.0,0,False
304,941679166,1735,6299843,10,1,1,0.01,31,9,zscore,113,1,867,0,6,102781,0.0,0.142857,305,0,0.0,0,False
305,948079320,1761,6299958,10,1,1,0.01,31,9,zscore,113,1,931,0,6,353168,0.0,0.142857,306,0,0.0,0,False
306,954479138,1772,6299817,10,1,1,0.01,31,9,zscore,113,1,995,0,6,102766,0.0,0.142857,307,0,0.0,0,False
307,960879292,1740,6299972,10,1,1,0.01,31,9,zscore,113,1,1058,0,7,152869,0.0,0.125,308,0,0.0,0,False
308,967279200,1708,6299877,10,1,1,0.01,31,9,zscore,113,1,1120,0,9,102708,0.0,0.1,309,0,0.0,0,False
309,973679123,1760,6299803,10,1,1,0.01,31,9,zscore,113,1,1184,0,9,152849,0.0,0.1,310,0,0.0,0,False
310,980079138,1714,6299789,10,1,1,0.01,31,9,zscore,113,1,1247,0,10,102848,0.0,0.090909,311,0,0.0,0,False
311,986479113,1770,6299768,10,1,1,0.01,31,9,zscore,113,1,1311,0,10,52857,0.0,0.090909,312,0,0.0,0,False
312,992879165,1780,6299839,10,1,1,0.01,31,9,zscore,113,2,1374,0,10,102847,0.0,0.166667,313,0,0.0,0,False
313,999279170,1771,6299847,10,1,1,0.01,31,9,zscore,113,2,1438,0,10,102861,0.0,0.166667,314,0,0.0,0,False
314,1005679421,1735,6300063,10,1,1,0.01,31,9,zscore,112,2,1501,0,11,52817,0.0,0.153846,315,0,0.0,0,False
315,1012079166,1803,6299821,10,1,1,0.01,31,9,zscore,113,2,1563,0,13,152738,0.0,0.133333,316,0,0.0,0,False
316,1018479120,1766,6299799,10,1,1,0.01,31,9,zscore,112,2,1627,0,13,102854,0.0,0.133333,317,0,0.0,0,False
317,1024879139,1795,6299811,10,1,1,0.01,31,9,zscore,112,2,1691,0,13,152835,0.0,0.133333,318,0,0.0,0,False
318,1031279187,1787,6299867,10,1,1,0.01,31,9,zscore,112,2,1755,0,13,102857,0.0,0.133333,319,0,0.0,0,False
319,1037679194,1769,6299852,10,1,1,0.01,31,9,zscore,112,2,1819,0,13,52871,0.0,0.133333,320,0,0.0,0,False
320,1044079170,1738,6299677,10,1,1,0.01,31,9,zscore,112,3,1882,0,13,102815,0.0,0.1875,321,0,0.0,0,False
321,1050479140,1815,6299821,10,1,1,0.01,31,9,zscore,112,3,1945,0,14,152871,0.0,0.176471,322,0,0.0,0,False
322,1056879212,1806,6299893,10,1,1,0.01,31,9,zscore,112,3,2008,0,15,102855,0.0,0.166667,323,0,0.0,0,False
323,1058289060,3018,1309736,500,0,1,0.05,5,10,zscore,30,2,45,5,0,202839,0.1,1.0,324,0,0.0,0,False
324,1058417018,2833,124538,500,0,1,0.05,5,10,zscore,32,4,99,13,0,202839,0.116071,1.0,325,0,0.0,0,False
325,1058545022,2356,124537,500,0,1,0.05,5,10,zscore,33,8,149,23,0,202839,0.133721,1.0,326,0,0.0,0,False
326,1058673019,639,124532,500,0,1,0.05,5,10,zscore,33,10,207,26,1,202839,0.111588,0.909091,327,0,0.0,0,False
327,1058801034,1428,124600,500,0,1,0.05,5,10,zscore,34,12,262,33,1,245431,0.111864,0.923077,328,0,0.0,0,False
328,1058929030,2616,122649,500,0,1,0.05,5,10,zscore,34,16,312,41,3,181830,0.116147,0.842105,329,0,0.0,0,False
329,1059057017,2213,123643,500,0,1,0.05,5,10,zscore,34,21,368,43,4,130444,0.104623,0.84,330,0,0.0,0,False
330,1059185018,1011,124591,500,0,1,0.05,5,10,zscore,34,25,419,52,4,130444,0.110403,0.862069,331,0,0.0,0,False
331,1059313018,1085,124598,500,0,1,0.05,5,10,zscore,35,29,469,62,4,245116,0.116761,0.878788,332,0,0.0,0,False
332,1059441039,2819,122670,500,0,1,0.05,5,10,zscore,35,32,519,73,4,181843,0.123311,0.888889,333,0,0.0,0,False
333,1059569020,2242,122640,500,0,1,0.05,5,10,zscore,35,37,573,78,4,117997,0.119816,0.902439,334,0,0.0,0,False
334,1059697018,482,124543,500,0,1,0.05,5,10,zscore,35,42,628,82,4,117997,0.115493,0.913043,335,0,0.0,0,False
335,1059825040,1615,124613,500,0,1,0.05,5,10,zscore,34,46,681,89,4,117997,0.115584,0.92,336,0,0.0,0,False
336,1059953096,2978,124617,500,0,1,0.05,5,10,zscore,35,48,736,94,6,245067,0.113253,0.888889,337,0,0.0,0,False
337,1060081019,1677,122643,500,0,1,0.05,5,10,zscore,35,50,793,99,6,181787,0.110987,0.892857,338,0,0.0,0,False
338,1060209039,932,123664,500,0,1,0.05,5,10,zscore,35,52,849,105,6,118116,0.110063,0.896552,339,0,0.0,0,False
339,1060337033,1616,124597,500,0,1,0.05,5,10,zscore,34,54,904,110,8,118116,0.108481,0.870968,340,0,0.0,0,False
340,1060465030,2703,124567,500,0,1,0.05,5,10,zscore,35,58,956,118,8,118116,0.10987,0.878788,341,0,0.0,0,False
341,1060593514,2021,125032,500,0,1,0.05,5,10,zscore,35,62,1009,125,8,245130,0.110229,0.885714,342,0,0.0,0,False
342,1060721018,542,122639,500,0,1,0.05,5,10,zscore,35,67,1063,130,8,182081,0.108969,0.893333,343,0,0.0,0,False
343,1060849018,1732,124675,500,0,1,0.05,5,10,zscore,35,71,1114,139,8,117718,0.110934,0.898734,344,0,0.0,0,False
344,1060977019,3227,124697,500,0,1,0.05,5,10,zscore,35,74,1171,143,8,117718,0.108828,0.902439,345,0,0.0,0,False
345,1061105020,1350,124579,500,0,1,0.05,5,10,zscore,34,76,1229,147,8,117718,0.106831,0.904762,346,0,0.0,0,False
346,1061233039,774,124611,500,0,1,0.05,5,10,zscore,35,78,1274,164,8,245047,0.114047,0.906977,347,0,0.0,0,False
347,1061361044,2114,124657,500,0,1,0.05,5,10,zscore,34,78,1333,169,8,245047,0.112517,0.906977,348,0,0.0,0,False
348,1061489017,2519,124528,500,0,1,0.05,5,10,zscore,35,80,1389,175,8,309489,0.111893,0.909091,349,0,0.0,0,False
349,1061617022,1655,122643,500,0,1,0.05,5,10,zscore,35,81,1444,183,8,245783,0.112477,0.910112,350,0,0.0,0,False
350,1061746541,710,123777,500,0,1,0.05,5,10,zscore,35,85,1497,189,9,181615,0.1121,0.904255,351,0,0.0,0,False
351,1061874031,1822,122592,500,0,1,0.05,5,10,zscore,35,87,1551,195,11,118642,0.111684,0.887755,352,0,0.0,0,False
352,1062002019,3231,122325,500,0,1,0.05,5,10,zscore,35,95,1601,199,13,66467,0.110556,0.87963,353,0,0.0,0,False
353,1062130020,1148,125182,500,0,1,0.05,5,10,zscore,35,97,1653,209,13,116325,0.112245,0.881818,354,0,0.0,0,False
354,1062258037,676,124531,500,0,1,0.05,5,10,zscore,35,102,1705,216,13,117043,0.112441,0.886957,355,0,0.0,0,False
355,1062884135,2518,622731,10,1,1,0.05,5,11,zscore,69,0,2,0,0,105909,0.0,0,356,0,0.0,0,False
356,1069284117,1736,6299853,10,1,1,0.05,5,11,zscore,60,0,49,12,5,102848,0.196721,0.0,357,0,0.0,0,False
357,1075684081,1730,6299783,10,1,1,0.05,5,11,zscore,56,0,99,24,7,102853,0.195122,0.0,358,0,0.0,0,False
358,1082084256,1601,6299974,10,1,1,0.05,5,11,zscore,57,2,145,36,11,152913,0.198895,0.153846,359,0,0.0,0,False
359,1088484131,1633,6299844,10,1,1,0.05,5,11,zscore,57,3,193,49,13,102767,0.202479,0.1875,360,0,0.0,0,False
360,1094884424,1703,6300138,10,1,1,0.05,5,11,zscore,57,3,242,63,14,152885,0.206557,0.176471,361,0,0.0,0,False
361,1101284175,1696,6299880,10,1,1,0.05,5,11,zscore,57,5,293,72,16,52719,0.19726,0.238095,362,0,0.0,0,False
362,1107684085,1679,6299818,10,1,1,0.05,5,11,zscore,57,5,342,85,18,102838,0.199063,0.217391,363,0,0.0,0,False
363,1114084343,1680,6300045,10,1,1,0.05,5,11,zscore,57,7,385,100,22,102865,0.206186,0.241379,364,0,0.0,0,False
364,1120484114,1777,6299839,10,1,1,0.05,5,11,zscore,57,7,435,110,26,152752,0.201835,0.212121,365,0,0.0,0,False
365,1126884114,1623,6299849,10,1,1,0.05,5,11,zscore,58,7,480,127,28,202892,0.209226,0.2,366,0,0.0,0,False
366,1133284172,1752,6299876,10,1,1,0.05,5,11,zscore,59,8,529,138,31,153183,0.206897,0.205128,367,0,0.0,0,False
367,1139684108,1682,6299830,10,1,1,0.05,5,11,zscore,59,9,580,147,34,102836,0.202201,0.209302,368,0,0.0,0,False
368,1146084364,1734,6300064,10,1,1,0.05,5,11,zscore,59,9,625,161,39,153006,0.204835,0.1875,369,0,0.0,0,False
369,1152484091,1752,6299804,10,1,1,0.05,5,11,zscore,59,9,673,174,42,102668,0.205431,0.176471,370,0,0.0,0,False
370,1158885110,1727,6300819,10,1,1,0.05,5,11,zscore,59,10,716,187,49,52913,0.207087,0.169492,371,0,0.0,0,False
371,1165285163,1652,6299877,10,1,1,0.05,5,11,zscore,59,11,762,197,56,202907,0.205422,0.164179,372,0,0.0,0,False
372,1171685078,1753,6299819,10,1,1,0.05,5,11,zscore,59,11,810,209,60,102852,0.205103,0.15493,373,0,0.0,0,False
373,1178085094,1815,6299275,10,1,1,0.05,5,11,zscore,59,11,858,223,62,52863,0.20629,0.150685,374,0,0.0,0,False
374,1184485088,1692,6299835,10,1,1,0.05,5,11,zscore,59,11,907,233,67,102898,0.204386,0.141026,375,0,0.0,0,False
375,1190885111,1737,6299829,10,1,1,0.05,5,11,zscore,59,11,956,245,70,202908,0.203997,0.135802,376,0,0.0,0,False
376,1197286138,1725,6300856,10,1,1,0.05,5,11,zscore,59,13,1005,253,75,152992,0.201113,0.147727,377,0,0.0,0,False
377,1203686134,1785,6299841,10,1,1,0.05,5,11,zscore,58,14,1054,264,78,102821,0.200303,0.152174,378,0,0.0,0,False
378,1210086115,1662,6299841,10,1,1,0.05,5,11,zscore,59,14,1099,280,81,102886,0.203046,0.147368,379,0,0.0,0,False
379,1216486066,1684,6299803,10,1,1,0.05,5,11,zscore,58,14,1147,295,82,102851,0.204577,0.145833,380,0,0.0,0,False
380,1222886088,1635,6299813,10,1,1,0.05,5,11,zscore,58,14,1193,308,87,152904,0.205197,0.138614,381,0,0.0,0,False
381,1229287120,1691,6300847,10,1,1,0.05,5,11,zscore,58,15,1242,320,89,102634,0.204866,0.144231,382,0,0.0,0,False
382,1235687389,1712,6300102,10,1,1,0.05,5,11,zscore,58,15,1288,333,94,52841,0.205429,0.137615,383,0,0.0,0,False
383,1242087127,1690,6299846,10,1,1,0.05,5,11,zscore,58,15,1336,346,97,202766,0.205707,0.133929,384,0,0.0,0,False
384,1248487106,1660,6299827,10,1,1,0.05,5,11,zscore,58,16,1383,361,98,53192,0.206995,0.140351,385,0,0.0,0,False
385,1254887397,1770,6300114,10,1,1,0.05,5,11,zscore,58,16,1430,375,101,102854,0.207756,0.136752,386,0,0.0,0,False
386,1261287151,1705,6299869,10,1,1,0.05,5,11,zscore,58,17,1477,387,105,152805,0.207618,0.139344,387,0,0.0,0,False
387,1266637040,1919,5249759,500,0,1,0.05,15,12,zscore,54,0,12,0,0,102834,0.0,0,388,0,0.0,0,False
388,1266765040,2439,124571,500,0,1,0.05,15,12,zscore,56,3,70,0,3,102834,0.0,0.5,389,0,0.0,0,False
389,1266893040,2626,124591,500,0,1,0.05,15,12,zscore,56,6,131,0,3,102834,0.0,0.666667,390,0,0.0,0,False
390,1267021047,1863,124583,500,0,1,0.05,15,12,zscore,56,10,190,1,3,181123,0.005236,0.769231,391,0,0.0,0,False
391,1267149041,570,122644,500,0,1,0.05,15,12,zscore,56,14,249,1,4,117830,0.004,0.777778,392,0,0.0,0,False
392,1267277041,1761,122257,500,0,1,0.05,15,12,zscore,58,16,310,2,4,66775,0.00641,0.8,393,0,0.0,0,False
393,1267405042,3217,125227,500,0,1,0.05,15,12,zscore,58,17,371,2,6,116325,0.005362,0.73913,394,0,0.0,0,False
394,1267533040,1243,125212,500,0,1,0.05,15,12,zscore,58,21,429,4,6,116325,0.009238,0.777778,395,0,0.0,0,False
395,1267661040,745,122277,500,0,1,0.05,15,12,zscore,60,24,487,6,7,66733,0.01217,0.774194,396,0,0.0,0,False
396,1267789118,2323,124766,500,0,1,0.05,15,12,zscore,60,26,549,6,7,117032,0.010811,0.787879,397,0,0.0,0,False
397,1267917042,2473,122625,500,0,1,0.05,15,12,zscore,59,29,610,6,7,66908,0.00974,0.805556,398,0,0.0,0,False
398,1268045163,1480,125356,500,0,1,0.05,15,12,zscore,59,33,670,6,7,116282,0.008876,0.825,399,0,0.0,0,False
399,1268173228,857,124683,500,0,1,0.05,15,12,zscore,59,35,732,6,7,117050,0.00813,0.833333,400,0,0.0,0,False
400,1268301095,1968,122657,500,0,1,0.05,15,12,zscore,59,38,792,7,7,66882,0.008761,0.844444,401,0,0.0,0,False
401,1268429063,3076,125201,500,0,1,0.05,15,12,zscore,58,40,853,7,8,116299,0.00814,0.833333,402,0,0.0,0,False
402,1268557134,1158,125271,500,0,1,0.05,15,12,zscore,59,42,915,7,8,116294,0.007592,0.84,403,0,0.0,0,False
403,1268685040,685,122561,500,0,1,0.05,15,12,zscore,58,44,976,8,8,54916,0.00813,0.846154,404,0,0.0,0,False
404,1268813041,2704,124681,500,0,1,0.05,15,12,zscore,58,47,1037,8,8,54916,0.007656,0.854545,405,0,0.0,0,False
405,1268941062,2366,125276,500,0,1,0.05,15,12,zscore,58,51,1095,10,8,116346,0.00905,0.864407,406,0,0.0,0,False
406,1269069040,1008,125180,500,0,1,0.05,15,12,zscore,58,57,1152,10,9,116315,0.008606,0.863636,407,0,0.0,0,False
407,1269197038,1208,122643,500,0,1,0.05,15,12,zscore,58,58,1215,10,9,53971,0.008163,0.865672,408,0,0.0,0,False
408,1269325041,2295,124698,500,0,1,0.05,15,12,zscore,58,63,1272,12,9,53971,0.009346,0.875,409,0,0.0,0,False
409,1269453061,2715,125249,500,0,1,0.05,15,12,zscore,58,64,1334,12,10,116371,0.008915,0.864865,410,0,0.0,0,False
410,1269581055,1082,125204,500,0,1,0.05,15,12,zscore,58,65,1394,15,10,116309,0.010646,0.866667,411,0,0.0,0,False
411,1269709072,802,122673,500,0,1,0.05,15,12,zscore,58,68,1455,15,10,53970,0.010204,0.871795,412,0,0.0,0,False
412,1269837041,2863,124479,500,0,1,0.05,15,12,zscore,58,73,1514,15,10,53970,0.00981,0.879518,413,0,0.0,0,False
413,1269965041,2359,125229,500,0,1,0.05,15,12,zscore,57,77,1571,18,10,116347,0.011328,0.885057,414,0,0.0,0,False
414,1270093040,627,125203,500,0,1,0.05,15,12,zscore,58,79,1632,18,11,116310,0.010909,0.877778,415,0,0.0,0,False
415,1270221042,1445,122647,500,0,1,0.05,15,12,zscore,58,85,1690,18,11,53976,0.010539,0.885417,416,0,0.0,0,False
416,1270349052,2702,124710,500,0,1,0.05,15,12,zscore,57,87,1750,18,13,53976,0.010181,0.87,417,0,0.0,0,False
417,1270477204,2154,125342,500,0,1,0.05,15,12,zscore,57,94,1805,18,15,116549,0.009874,0.862385,418,0,0.0,0,False
418,1270605040,1065,125092,500,0,1,0.05,15,12,zscore,57,97,1863,19,17,116296,0.010096,0.850877,419,0,0.0,0,False
419,1270734302,1128,123004,500,0,1,0.05,15,12,zscore,57,100,1924,19,17,55747,0.009779,0.854701,420,0,0.0,0,False
420,1274515105,2637,3776700,10,1,1,0.05,15,13,zscore,71,0,23,0,1,103061,0.0,0.0,421,0,0.0,0,False
421,1280915108,1827,6299821,10,1,1,0.05,15,13,zscore,76,0,84,0,4,102864,0.0,0.0,422,0,0.0,0,False
422,1287315144,1760,6299850,10,1,1,0.05,15,13,zscore,78,0,147,0,5,152900,0.0,0.0,423,0,0.0,0,False
423,1293715194,1770,6299900,10,1,1,0.05,15,13,zscore,79,0,211,0,5,102865,0.0,0.0,424,0,0.0,0,False
424,1300115121,1734,6299801,10,1,1,0.05,15,13,zscore,79,1,270,0,9,202849,0.0,0.1,425,0,0.0,0,False
425,1306515153,1856,6299860,10,1,1,0.05,15,13,zscore,78,1,329,0,14,152860,0.0,0.066667,426,0,0.0,0,False
426,1312915440,1651,6300131,10,1,1,0.05,15,13,zscore,78,2,383,1,22,52846,0.002604,0.083333,427,0,0.0,0,False
427,1319315147,1809,6299839,10,1,1,0.05,15,13,zscore,78,2,443,1,26,52730,0.002252,0.071429,428,0,0.0,0,False
