float1,float2,int
70.1,88.968,1
71.0,88.95,1
70.4,88.931,1
70.2,88.912,1
71.6,88.894,1
69.5,88.875,1
69.8,88.855,1
70.6,88.837,1
147.3,88.896,1
146.9,88.955,1
71.3,88.937,1
70.8,88.919,1
70.3,88.9,1
71.1,88.882,1
71.4,88.864,1
72.4,88.848,1
71.3,88.83,1
70.8,88.812,1
147.0,88.87,1
147.8,88.929,1
70.1,88.911,1
71.2,88.893,1
70.8,88.875,1
71.9,88.858,1
71.2,88.84,1
71.7,88.823,1
71.4,88.806,1
69.8,88.787,1
146.9,88.845,1
148.9,88.904,1
430.1,89.242,1
147.6,89.3,1
69.8,89.28,1
146.7,89.337,1
71.7,89.32,1
148.8,89.378,1
146.9,89.435,1
146.9,89.491,1
146.9,89.548,1
70.6,89.529,1
147.1,89.586,1
70.4,89.567,1
70.1,89.548,1
70.1,89.529,1
69.8,89.51,1
70.0,89.491,1
70.9,89.472,1
146.7,89.528,1
147.4,89.584,1
71.6,89.567,1
71.4,89.549,1
71.1,89.531,1
70.7,89.513,1
71.4,89.496,1
71.0,89.478,1
71.4,89.46,1
71.1,89.443,1
146.9,89.498,1
147.2,89.554,1
70.5,89.535,1
71.1,89.518,1
70.2,89.499,1
70.4,89.481,1
71.3,89.463,1
70.5,89.445,1
71.7,89.428,1
70.2,89.41,1
69.6,89.391,1
69.6,89.372,1
69.9,89.353,1
71.2,89.336,1
70.6,89.318,1
70.0,89.3,1
70.8,89.282,1
69.9,89.264,1
69.8,89.245,1
69.8,89.227,1
69.8,89.209,1
69.6,89.19,1
69.7,89.172,1
69.7,89.153,1
71.5,89.137,1
70.5,89.119,1
70.1,89.101,1
69.9,89.083,1
69.8,89.065,1
70.8,89.048,1
69.7,89.03,1
69.5,89.012,1
71.8,88.995,1
71.7,88.979,1
70.3,88.962,1
70.4,88.945,1
69.2,88.926,1
146.8,88.98,1
70.0,88.962,1
147.2,89.016,1
69.7,88.999,1
150.8,89.056,1
70.0,89.038,1
148.4,89.093,1
70.3,89.076,1
70.2,89.058,1
70.9,89.042,1
70.1,89.024,1
70.6,89.007,1
70.7,88.99,1
70.0,88.973,1
69.6,88.955,1
71.1,88.939,1
70.0,88.921,1
71.3,88.905,1
70.0,88.888,1
70.1,88.871,1
71.9,88.855,1
71.8,88.839,1
70.6,88.823,1
71.1,88.807,1
70.1,88.79,1
71.5,88.774,1
71.3,88.758,1
71.8,88.743,1
70.5,88.726,1
71.1,88.71,1
69.8,88.693,1
71.8,88.678,1
70.6,88.661,1
70.0,88.644,1
71.3,88.629,1
71.6,88.613,1
70.1,88.597,1
70.2,88.58,1
71.6,88.565,1
70.9,88.549,1
69.5,88.532,1
71.5,88.517,1
70.1,88.5,1
71.4,88.485,1
71.1,88.469,1
71.7,88.454,1
73.3,88.441,1
71.0,88.425,1
69.9,88.409,1
70.3,88.393,1
69.5,88.376,1
71.4,88.361,1
71.0,88.345,1
69.6,88.329,1
70.5,88.313,1
71.0,88.298,1
71.8,88.283,1
70.9,88.268,1
69.4,88.251,1
338.9,88.472,1
147.3,88.524,1
70.3,88.508,1
70.1,88.492,1
71.3,88.477,1
70.6,88.461,1
146.9,88.512,1
147.3,88.564,1
146.5,88.615,1
69.7,88.598,1
148.3,88.65,1
70.0,88.634,1
70.0,88.618,1
72.1,88.603,1
71.2,88.588,1
69.8,88.572,1
71.3,88.557,1
71.7,88.542,1
70.0,88.526,1
69.3,88.509,1
70.2,88.493,1
70.6,88.478,1
71.3,88.463,1
72.0,88.449,1
146.8,88.499,1
71.1,88.484,1
71.3,88.469,1
70.9,88.454,1
71.0,88.439,1
69.4,88.423,1
70.7,88.407,1
70.5,88.392,1
147.1,88.442,1
147.3,88.493,1
70.8,88.478,1
71.0,88.463,1
71.5,88.448,1
70.2,88.433,1
71.6,88.418,1
70.6,88.403,1
70.5,88.388,1
71.3,88.373,1
147.0,88.423,1
146.9,88.473,1
147.1,88.523,1
69.7,88.507,1
69.9,88.491,1
72.1,88.477,1
70.4,88.462,1
71.0,88.447,1
71.1,88.432,1
71.4,88.418,1
146.9,88.467,1
147.5,88.517,1
69.8,88.501,1
71.7,88.487,1
71.2,88.473,1
70.0,88.457,1
70.8,88.442,1
69.8,88.427,1
71.4,88.412,1
70.0,88.397,1
147.1,88.446,1
147.1,88.495,1
71.2,88.481,1
70.0,88.465,1
70.6,88.45,1
70.6,88.436,1
69.8,88.42,1
146.9,88.469,1
71.8,88.455,1
147.0,88.503,1
147.5,88.552,1
148.1,88.602,1
71.3,88.587,1
148.7,88.637,1
70.9,88.622,1
70.9,88.608,1
71.2,88.593,1
70.3,88.578,1
72.1,88.565,1
147.1,88.613,1
147.7,88.662,1
70.9,88.647,1
69.6,88.631,1
71.0,88.617,1
70.7,88.602,1
71.2,88.588,1
71.6,88.574,1
69.2,88.558,1
71.2,88.544,1
146.9,88.592,1
147.4,88.64,1
70.4,88.625,1
70.1,88.61,1
70.0,88.595,1
69.6,88.579,1
71.2,88.565,1
71.4,88.551,1
71.3,88.537,1
71.4,88.523,1
146.9,88.57,1
146.8,88.618,1
70.0,88.603,1
70.8,88.588,1
70.5,88.574,1
70.8,88.559,1
71.2,88.545,1
69.7,88.53,1
69.8,88.515,1
70.5,88.5,1
147.2,88.548,1
147.1,88.595,1
71.2,88.581,1
70.0,88.566,1
147.4,88.613,1
70.9,88.599,1
70.6,88.584,1
69.7,88.569,1
70.0,88.554,1
71.4,88.541,1
147.5,88.588,1
147.2,88.634,1
71.5,88.621,1
147.6,88.668,1
71.0,88.654,1
70.1,88.639,1
147.1,88.685,1
71.2,88.671,1
71.9,88.658,1
70.3,88.644,1
147.0,88.69,1
147.6,88.736,1
70.1,88.722,1
149.0,88.769,1
71.0,88.755,1
152.8,88.806,1
69.6,88.791,1
148.5,88.838,1
70.4,88.823,1
148.3,88.87,1
146.8,88.915,1
70.3,88.901,1
70.1,88.886,1
71.0,88.872,1
70.0,88.857,1
69.5,88.842,1
72.0,88.829,1
69.8,88.814,1
71.3,88.8,1
147.0,88.846,1
146.8,88.891,1
70.3,88.876,1
70.0,88.862,1
70.3,88.847,1
70.8,88.833,1
71.0,88.819,1
71.7,88.806,1
146.9,88.851,1
69.8,88.836,1
147.0,88.881,1
146.9,88.926,1
71.2,88.912,1
69.7,88.898,1
71.8,88.884,1
69.8,88.87,1
69.8,88.855,1
70.3,88.841,1
71.0,88.827,1
70.4,88.813,1
146.8,88.857,1
146.9,88.902,1
71.3,88.888,1
76.1,88.879,1
71.8,88.866,1
70.5,88.852,1
70.3,88.837,1
70.2,88.823,1
146.8,88.867,1
71.6,88.854,1
146.7,88.898,1
146.9,88.942,1
70.3,88.928,1
70.6,88.914,1
70.9,88.901,1
70.1,88.886,1
70.9,88.873,1
70.4,88.859,1
69.9,88.844,1
71.9,88.832,1
147.3,88.876,1
146.8,88.92,1
70.8,88.906,1
70.4,88.892,1
70.9,88.878,1
71.7,88.865,1
70.1,88.851,1
146.5,88.895,1
154.8,88.944,1
147.2,88.988,1
71.2,88.975,1
148.2,89.019,1
71.3,89.006,1
148.6,89.05,1
70.5,89.036,1
70.5,89.023,1
70.9,89.009,1
147.5,89.053,1
150.5,89.098,1
70.6,89.085,1
71.3,89.071,1
69.9,89.057,1
71.1,89.044,1
70.7,89.03,1
71.2,89.017,1
70.5,89.003,1
70.1,88.989,1
146.9,89.032,1
146.8,89.075,1
70.8,89.061,1
71.7,89.049,1
69.8,89.034,1
70.4,89.021,1
81.1,89.015,1
71.0,89.001,1
70.8,88.988,1
70.9,88.975,1
146.8,89.017,1
146.7,89.06,1
71.5,89.047,1
71.2,89.034,1
70.2,89.02,1
71.4,89.007,1
70.7,88.994,1
71.2,88.981,1
70.3,88.967,1
70.8,88.954,1
147.1,88.996,1
146.7,89.038,1
70.3,89.024,1
71.3,89.012,1
70.8,88.998,1
70.9,88.985,1
70.5,88.972,1
70.7,88.958,1
70.0,88.945,1
70.2,88.931,1
147.3,88.973,1
158.0,89.023,1
70.9,89.01,1
70.6,88.997,1
146.8,89.039,1
146.5,89.08,1
70.3,89.067,1
71.4,89.054,1
69.8,89.04,1
70.4,89.027,1
147.0,89.068,1
146.8,89.11,1
71.4,89.097,1
70.3,89.084,1
71.2,89.071,1
147.3,89.112,1
71.2,89.1,1
147.9,89.142,1
70.5,89.128,1
148.3,89.171,1
146.9,89.212,1
91.8,89.214,1
70.5,89.2,1
70.6,89.187,1
71.2,89.174,1
70.3,89.161,1
81.0,89.155,1
70.3,89.142,1
71.3,89.129,1
147.0,89.17,1
146.9,89.211,1
70.8,89.198,1
69.8,89.184,1
71.1,89.171,1
71.0,89.159,1
70.3,89.145,1
70.3,89.132,1
71.2,89.119,1
70.5,89.106,1
147.1,89.147,1
147.0,89.188,1
71.0,89.175,1
71.7,89.163,1
70.7,89.15,1
70.6,89.137,1
70.9,89.124,1
71.1,89.111,1
71.1,89.099,1
70.4,89.086,1
152.9,89.13,1
147.1,89.171,1
76.8,89.162,1
71.0,89.149,1
70.4,89.136,1
70.4,89.123,1
70.8,89.111,1
70.3,89.097,1
70.7,89.085,1
69.9,89.071,1
146.9,89.111,1
147.2,89.152,1
70.3,89.139,1
70.5,89.126,1
70.0,89.113,1
70.5,89.1,1
70.0,89.086,1
69.8,89.073,1
71.4,89.061,1
71.9,89.049,1
147.0,89.089,1
146.8,89.129,1
69.8,89.116,1
70.3,89.103,1
70.5,89.09,1
69.9,89.077,1
147.3,89.117,1
80.5,89.111,1
70.1,89.098,1
146.8,89.137,1
151.1,89.18,1
147.3,89.219,1
146.7,89.259,1
148.7,89.299,1
70.6,89.287,1
130.7,89.315,1
70.7,89.302,1
148.5,89.343,1
147.0,89.382,1
147.9,89.422,1
146.9,89.461,1
146.8,89.5,1
147.1,89.539,1
71.3,89.527,1
70.2,89.514,1
70.4,89.501,1
71.0,89.488,1
70.9,89.475,1
70.3,89.463,1
147.0,89.501,1
147.2,89.54,1
70.4,89.528,1
76.9,89.519,1
70.3,89.506,1
70.9,89.493,1
70.8,89.481,1
70.1,89.468,1
71.7,89.456,1
70.9,89.443,1
147.5,89.482,1
147.5,89.521,1
70.7,89.509,1
70.7,89.496,1
71.0,89.484,1
70.1,89.471,1
71.2,89.459,1
70.0,89.446,1
70.1,89.433,1
71.3,89.42,1
71.3,89.408,1
70.3,89.396,1
70.2,89.383,1
70.3,89.37,1
70.5,89.358,1
146.8,89.396,1
72.2,89.384,1
70.3,89.372,1
157.2,89.417,1
70.8,89.404,1
70.2,89.392,1
71.5,89.38,1
146.7,89.418,1
70.5,89.405,1
71.3,89.393,1
71.3,89.381,1
69.8,89.368,1
70.5,89.356,1
70.9,89.344,1
70.5,89.331,1
70.4,89.319,1
71.5,89.307,1
70.0,89.294,1
73.3,89.284,1
70.4,89.271,1
146.7,89.309,1
70.9,89.297,1
148.6,89.336,1
70.0,89.323,1
149.0,89.362,1
70.7,89.35,1
148.8,89.389,1
70.2,89.376,1
75.6,89.367,1
70.6,89.355,1
70.2,89.343,1
71.4,89.331,1
70.6,89.319,1
71.1,89.307,1
70.0,89.294,1
71.5,89.283,1
70.1,89.27,1
70.7,89.258,1
70.1,89.246,1
70.7,89.234,1
70.3,89.222,1
70.2,89.209,1
148.1,89.247,1
147.0,89.285,1
147.3,89.322,1
69.9,89.31,1
71.2,89.298,1
71.5,89.287,1
70.1,89.274,1
70.7,89.262,1
71.0,89.25,1
70.2,89.238,1
70.2,89.226,1
75.4,89.217,1
70.9,89.205,1
70.5,89.193,1
70.4,89.181,1
70.8,89.169,1
71.1,89.158,1
70.0,89.146,1
70.6,89.134,1
70.8,89.122,1
70.1,89.11,1
70.9,89.098,1
71.0,89.087,1
70.5,89.075,1
70.4,89.063,1
71.2,89.052,1
71.6,89.04,1
70.6,89.029,1
71.2,89.017,1
70.5,89.006,1
70.5,88.994,1
70.7,88.982,1
70.4,88.97,1
71.3,88.959,1
71.1,88.948,1
71.5,88.937,1
75.9,88.929,1
70.8,88.917,1
70.7,88.906,1
71.2,88.895,1
70.3,88.883,1
147.0,88.919,1
69.7,88.907,1
146.9,88.944,1
69.5,88.932,1
148.5,88.969,1
71.1,88.958,1
103.2,88.967,1
70.3,88.955,1
71.0,88.944,1
69.7,88.932,1
146.8,88.968,1
146.9,89.004,1
71.4,88.993,1
71.1,88.982,1
71.0,88.971,1
70.5,88.959,1
70.8,88.948,1
71.4,88.937,1
71.5,88.926,1
71.5,88.915,1
77.9,88.908,1
70.8,88.897,1
70.1,88.885,1
70.3,88.874,1
71.1,88.863,1
70.3,88.851,1
70.4,88.84,1
70.6,88.829,1
69.9,88.817,1
70.8,88.806,1
148.3,88.843,1
147.0,88.878,1
71.0,88.867,1
71.1,88.856,1
70.6,88.845,1
71.1,88.834,1
148.1,88.871,1
70.1,88.859,1
71.0,88.848,1
70.9,88.837,1
148.5,88.874,1
148.3,88.91,1
71.1,88.899,1
71.4,88.889,1
148.1,88.925,1
158.5,88.968,1
70.3,88.956,1
70.6,88.945,1
70.1,88.933,1
70.1,88.922,1
148.7,88.958,1
148.1,88.995,1
70.0,88.983,1
70.1,88.971,1
70.9,88.96,1
70.4,88.949,1
70.6,88.938,1
70.1,88.927,1
71.1,88.916,1
70.7,88.905,1
149.0,88.941,1
148.6,88.977,1
71.0,88.966,1
111.3,88.98,1
70.9,88.969,1
148.6,89.005,1
148.3,89.041,1
148.3,89.077,1
70.2,89.065,1
148.6,89.101,1
153.7,89.14,1
148.6,89.176,1
70.9,89.165,1
110.0,89.178,1
70.0,89.166,1
70.1,89.155,1
70.4,89.144,1
71.1,89.133,1
69.8,89.121,1
147.6,89.156,1
147.3,89.191,1
70.0,89.18,1
70.9,89.169,1
71.4,89.158,1
69.8,89.146,1
70.1,89.135,1
70.0,89.124,1
71.2,89.113,1
70.7,89.102,1
70.5,89.091,1
70.1,89.079,1
70.6,89.068,1
70.4,89.057,1
69.8,89.046,1
70.0,89.034,1
152.9,89.072,1
147.1,89.107,1
70.7,89.096,1
70.6,89.085,1
153.1,89.123,1
146.9,89.157,1
70.7,89.146,1
70.3,89.135,1
70.8,89.124,1
70.5,89.113,1
70.8,89.102,1
70.8,89.092,1
70.3,89.081,1
70.1,89.069,1
147.3,89.104,1
147.5,89.138,1
71.4,89.128,1
70.6,89.117,1
71.0,89.106,1
70.0,89.095,1
70.8,89.084,1
70.7,89.073,1
70.2,89.062,1
70.6,89.051,1
147.1,89.085,1
152.8,89.123,1
70.7,89.112,1
71.3,89.102,1
146.5,89.135,1
70.6,89.124,1
71.8,89.114,1
74.2,89.105,1
71.0,89.095,1
146.8,89.129,1
146.9,89.162,1
146.8,89.196,1
70.5,89.185,1
148.5,89.219,1
147.4,89.253,1
71.2,89.243,1
71.3,89.232,1
70.1,89.221,1
70.4,89.21,1
146.1,89.243,1
146.6,89.277,1
70.4,89.266,1
70.9,89.255,1
149.2,89.29,1
70.7,89.279,1
70.5,89.268,1
77.4,89.261,1
70.9,89.251,1
70.2,89.24,1
147.0,89.273,1
146.8,89.306,1
71.3,89.296,1
70.5,89.285,1
147.4,89.318,1
70.2,89.307,1
70.7,89.297,1
70.9,89.286,1
70.6,89.275,1
70.6,89.265,1
147.0,89.298,1
147.0,89.331,1
70.5,89.32,1
71.4,89.31,1
71.0,89.299,1
146.9,89.332,1
147.3,89.365,1
70.7,89.355,1
70.4,89.344,1
71.4,89.334,1
146.8,89.366,1
147.4,89.399,1
79.9,89.394,1
70.8,89.384,1
70.6,89.373,1
70.3,89.362,1
70.6,89.351,1
70.4,89.341,1
146.8,89.373,1
71.4,89.363,1
147.3,89.396,1
148.6,89.429,1
70.3,89.419,1
70.8,89.408,1
70.5,89.397,1
70.6,89.387,1
71.4,89.377,1
70.4,89.366,1
71.1,89.355,1
71.5,89.345,1
147.2,89.378,1
147.0,89.41,1
70.9,89.4,1
140.2,89.429,1
70.0,89.418,1
146.3,89.45,1
71.5,89.44,1
154.1,89.476,1
70.3,89.465,1
148.3,89.498,1
147.8,89.531,1
72.5,89.521,1
71.2,89.511,1
147.1,89.543,1
71.2,89.533,1
70.6,89.522,1
71.2,89.512,1
154.5,89.548,1
146.7,89.58,1
70.4,89.57,1
70.3,89.559,1
70.1,89.548,1
70.6,89.538,1
70.9,89.527,1
71.4,89.517,1
70.2,89.506,1
70.3,89.496,1
147.1,89.528,1
147.2,89.56,1
70.5,89.549,1
70.1,89.538,1
71.0,89.528,1
71.2,89.518,1
70.8,89.508,1
70.2,89.497,1
70.3,89.486,1
70.3,89.476,1
146.8,89.507,1
147.4,89.539,1
70.6,89.529,1
71.3,89.519,1
71.4,89.509,1
70.6,89.498,1
70.8,89.488,1
70.5,89.478,1
70.2,89.467,1
70.4,89.457,1
147.4,89.488,1
147.4,89.52,1
71.4,89.51,1
70.7,89.5,1
70.9,89.49,1
70.2,89.479,1
71.0,89.469,1
70.2,89.458,1
71.1,89.448,1
70.4,89.438,1
147.0,89.469,1
147.0,89.501,1
70.5,89.491,1
70.7,89.48,1
70.5,89.47,1
70.1,89.459,1
71.1,89.449,1
71.6,89.44,1
147.2,89.471,1
147.3,89.503,1
146.7,89.534,1
147.5,89.565,1
147.1,89.596,1
146.8,89.627,1
70.8,89.617,1
148.3,89.649,1
71.0,89.639,1
70.4,89.628,1
70.3,89.618,1
146.8,89.649,1
146.8,89.68,1
70.5,89.669,1
70.8,89.659,1
70.6,89.649,1
71.2,89.639,1
70.9,89.629,1
71.2,89.619,1
152.5,89.653,1
146.7,89.683,1
148.3,89.715,1
147.1,89.746,1
71.0,89.736,1
70.6,89.725,1
70.1,89.715,1
71.1,89.705,1
70.9,89.695,1
70.4,89.685,1
70.7,89.674,1
71.0,89.664,1
147.2,89.695,1
147.0,89.726,1
147.1,89.756,1
146.8,89.787,1
70.9,89.777,1
147.0,89.807,1
70.0,89.797,1
70.8,89.787,1
70.6,89.776,1
70.2,89.766,1
146.8,89.796,1
146.8,89.827,1
70.4,89.816,1
70.5,89.806,1
71.0,89.796,1
70.7,89.786,1
70.7,89.776,1
71.1,89.766,1
70.0,89.755,1
71.0,89.746,1
147.0,89.776,1
146.9,89.806,1
70.4,89.796,1
70.4,89.786,1
70.3,89.775,1
71.4,89.766,1
70.9,89.756,1
70.9,89.746,1
71.4,89.736,1
70.6,89.726,1
147.2,89.756,1
148.5,89.787,1
147.0,89.817,1
147.0,89.847,1
71.0,89.837,1
146.5,89.867,1
71.1,89.857,1
147.3,89.887,1
70.5,89.877,1
147.3,89.907,1
147.2,89.937,1
148.6,89.968,1
70.1,89.958,1
70.8,89.948,1
70.1,89.937,1
70.7,89.927,1
70.4,89.917,1
70.6,89.907,1
70.7,89.897,1
146.9,89.927,1
147.1,89.956,1
70.6,89.946,1
71.2,89.936,1
70.9,89.927,1
70.7,89.917,1
70.6,89.907,1
70.4,89.896,1
70.3,89.886,1
70.4,89.876,1
147.3,89.906,1
147.1,89.936,1
70.2,89.925,1
70.6,89.915,1
74.7,89.907,1
70.4,89.897,1
70.6,89.887,1
71.2,89.878,1
71.4,89.868,1
70.4,89.858,1
147.2,89.888,1
147.0,89.917,1
70.6,89.907,1
71.2,89.898,1
70.4,89.888,1
70.6,89.878,1
70.6,89.868,1
70.6,89.858,1
70.2,89.848,1
71.0,89.838,1
70.5,89.828,1
71.0,89.818,1
70.3,89.808,1
71.3,89.799,1
70.3,89.789,1
70.6,89.779,1
70.9,89.77,1
70.8,89.76,1
70.4,89.75,1
74.9,89.742,1
71.0,89.733,1
70.3,89.723,1
70.6,89.713,1
70.3,89.703,1
70.8,89.694,1
70.7,89.684,1
70.5,89.674,1
70.1,89.664,1
70.3,89.654,1
71.0,89.645,1
70.4,89.635,1
147.0,89.664,1
71.5,89.655,1
147.2,89.684,1
70.3,89.674,1
148.8,89.704,1
71.1,89.695,1
149.1,89.725,1
70.2,89.715,1
70.2,89.705,1
70.5,89.695,1
70.5,89.686,1
147.4,89.715,1
146.9,89.744,1
151.4,89.775,1
70.1,89.765,1
70.8,89.755,1
70.1,89.746,1
71.1,89.736,1
70.9,89.727,1
71.8,89.718,1
147.2,89.747,1
146.6,89.775,1
70.4,89.765,1
70.7,89.756,1
148.3,89.785,1
146.7,89.814,1
71.2,89.804,1
70.5,89.795,1
146.5,89.823,1
147.4,89.852,1
146.9,89.88,1
70.8,89.871,1
70.8,89.861,1
70.2,89.852,1
70.6,89.842,1
70.3,89.832,1
70.4,89.822,1
70.3,89.813,1
70.1,89.803,1
70.6,89.793,1
70.7,89.784,1
71.0,89.775,1
71.5,89.765,1
70.4,89.756,1
70.8,89.746,1
70.9,89.737,1
70.4,89.727,1
71.0,89.718,1
70.9,89.709,1
70.8,89.7,1
70.0,89.69,1
70.8,89.68,1
70.4,89.671,1
70.2,89.661,1
70.6,89.652,1
70.3,89.642,1
70.9,89.633,1
70.4,89.624,1
147.2,89.652,1
147.4,89.68,1
70.1,89.671,1
70.1,89.661,1
70.6,89.652,1
147.0,89.68,1
70.4,89.67,1
147.2,89.699,1
71.0,89.69,1
147.8,89.718,1
71.1,89.709,1
149.2,89.738,1
71.3,89.729,1
70.6,89.72,1
71.7,89.711,1
70.7,89.702,1
71.3,89.693,1
69.9,89.683,1
71.4,89.674,1
70.8,89.665,1
71.2,89.656,1
70.8,89.647,1
70.6,89.637,1
70.6,89.628,1
70.7,89.619,1
70.0,89.609,1
71.2,89.6,1
70.2,89.591,1
69.7,89.581,1
70.8,89.572,1
70.4,89.563,1
71.2,89.554,1
70.6,89.545,1
70.4,89.535,1
69.8,89.526,1
70.1,89.516,1
71.0,89.507,1
70.6,89.498,1
70.9,89.489,1
70.2,89.48,1
70.5,89.471,1
70.3,89.461,1
70.0,89.452,1
71.3,89.443,1
70.7,89.434,1
70.1,89.425,1
70.6,89.416,1
70.8,89.407,1
71.0,89.398,1
71.0,89.389,1
71.2,89.38,1
70.2,89.371,1
70.8,89.362,1
70.7,89.353,1
71.3,89.344,1
70.3,89.335,1
71.1,89.327,1
151.0,89.356,1
148.1,89.384,1
147.6,89.412,1
147.3,89.44,1
71.1,89.431,1
71.2,89.422,1
70.6,89.413,1
70.0,89.404,1
70.9,89.395,1
70.1,89.386,1
71.5,89.378,1
70.1,89.368,1
147.4,89.396,1
147.3,89.424,1
70.7,89.415,1
147.1,89.442,1
70.7,89.433,1
148.8,89.461,1
70.8,89.453,1
139.0,89.476,1
70.5,89.467,1
147.2,89.495,1
147.3,89.522,1
70.2,89.513,1
70.9,89.504,1
70.6,89.495,1
70.2,89.486,1
70.8,89.477,1
70.4,89.468,1
70.7,89.459,1
70.9,89.45,1
146.9,89.478,1
147.3,89.505,1
146.8,89.532,1
147.7,89.559,1
70.4,89.55,1
71.1,89.542,1
146.9,89.569,1
70.6,89.56,1
71.0,89.551,1
146.7,89.578,1
147.2,89.605,1
146.9,89.632,1
70.2,89.623,1
71.1,89.614,1
70.5,89.605,1
71.0,89.596,1
70.5,89.587,1
74.6,89.58,1
70.6,89.571,1
70.5,89.563,1
147.3,89.59,1
147.4,89.617,1
71.0,89.608,1
70.1,89.599,1
71.1,89.59,1
70.3,89.581,1
70.8,89.572,1
70.5,89.563,1
71.6,89.555,1
70.8,89.546,1
147.5,89.573,1
147.1,89.6,1
71.1,89.592,1
71.0,89.583,1
70.5,89.574,1
71.0,89.565,1
71.1,89.557,1
70.0,89.548,1
71.5,89.539,1
71.2,89.531,1
147.4,89.558,1
147.3,89.584,1
74.5,89.577,1
70.6,89.569,1
70.6,89.56,1
147.1,89.586,1
70.0,89.577,1
146.8,89.604,1
71.4,89.595,1
148.0,89.622,1
147.3,89.649,1
148.9,89.676,1
70.5,89.668,1
70.7,89.659,1
70.1,89.65,1
70.8,89.641,1
70.9,89.633,1
70.9,89.624,1
70.4,89.615,1
70.4,89.606,1
70.5,89.597,1
70.6,89.589,1
70.1,89.58,1
71.2,89.571,1
71.1,89.563,1
70.2,89.554,1
71.4,89.546,1
75.1,89.539,1
70.8,89.53,1
70.2,89.522,1
71.0,89.513,1
71.4,89.505,1
69.9,89.496,1
71.1,89.487,1
70.8,89.479,1
70.6,89.47,1
70.8,89.462,1
70.4,89.453,1
71.0,89.445,1
147.2,89.471,1
146.9,89.497,1
71.0,89.489,1
71.5,89.481,1
70.7,89.472,1
70.6,89.463,1
71.3,89.455,1
70.4,89.447,1
70.9,89.438,1
71.2,89.43,1
146.8,89.456,1
147.3,89.482,1
70.2,89.473,1
74.2,89.466,1
70.9,89.458,1
70.8,89.45,1
70.5,89.441,1
69.8,89.432,1
71.2,89.424,1
71.4,89.416,1
147.2,89.442,1
147.0,89.468,1
70.7,89.459,1
70.4,89.451,1
70.4,89.442,1
70.7,89.434,1
71.0,89.425,1
70.5,89.417,1
70.2,89.408,1
71.1,89.4,1
147.4,89.426,1
147.1,89.452,1
70.5,89.444,1
146.9,89.469,1
70.9,89.461,1
148.5,89.487,1
70.9,89.479,1
104.7,89.486,1
75.0,89.479,1
70.1,89.471,1
70.4,89.462,1
70.9,89.454,1
70.0,89.445,1
70.6,89.437,1
71.3,89.429,1
70.4,89.42,1
147.1,89.446,1
147.1,89.472,1
146.9,89.497,1
71.0,89.489,1
71.1,89.481,1
146.9,89.506,1
70.8,89.498,1
70.7,89.49,1
70.4,89.481,1
146.7,89.507,1
70.7,89.498,1
150.5,89.525,1
146.7,89.551,1
70.6,89.542,1
71.1,89.534,1
70.9,89.526,1
70.5,89.518,1
70.8,89.509,1
71.1,89.501,1
147.0,89.527,1
70.7,89.518,1
147.5,89.544,1
147.3,89.569,1
70.9,89.561,1
70.8,89.553,1
70.7,89.545,1
70.4,89.536,1
70.9,89.528,1
70.9,89.52,1
71.0,89.512,1
70.6,89.503,1
147.2,89.529,1
147.7,89.554,1
70.4,89.546,1
70.6,89.537,1
71.0,89.529,1
70.2,89.521,1
70.5,89.512,1
70.8,89.504,1
151.8,89.532,1
70.4,89.523,1
147.0,89.548,1
147.0,89.574,1
70.8,89.565,1
70.4,89.557,1
70.8,89.549,1
71.1,89.541,1
70.3,89.532,1
147.1,89.557,1
70.7,89.549,1
147.2,89.574,1
146.7,89.599,1
148.5,89.625,1
71.0,89.617,1
148.5,89.642,1
70.7,89.634,1
70.1,89.626,1
70.2,89.617,1
70.5,89.609,1
70.6,89.601,1
147.4,89.626,1
147.4,89.651,1
71.1,89.643,1
71.0,89.635,1
70.2,89.626,1
70.3,89.618,1
70.5,89.61,1
70.6,89.601,1
71.0,89.593,1
70.6,89.585,1
147.2,89.61,1
147.3,89.635,1
70.8,89.627,1
70.5,89.619,1
70.1,89.61,1
70.5,89.602,1
70.6,89.594,1
70.7,89.586,1
71.0,89.578,1
71.0,89.57,1
147.6,89.595,1
147.1,89.619,1
71.0,89.611,1
70.6,89.603,1
70.0,89.595,1
70.7,89.587,1
146.9,89.611,1
71.3,89.603,1
70.6,89.595,1
70.3,89.587,1
147.3,89.612,1
147.0,89.636,1
70.8,89.628,1
70.9,89.62,1
70.6,89.612,1
71.0,89.604,1
70.6,89.596,1
71.1,89.588,1
70.7,89.58,1
71.1,89.572,1
147.0,89.597,1
148.5,89.622,1
70.9,89.614,1
70.6,89.606,1
70.1,89.597,1
70.6,89.589,1
70.7,89.581,1
70.2,89.573,1
71.4,89.565,1
70.2,89.557,1
146.7,89.581,1
148.4,89.606,1
70.8,89.598,1
147.3,89.623,1
70.9,89.615,1
148.2,89.64,1
70.3,89.631,1
148.6,89.656,1
70.9,89.648,1
146.7,89.673,1
147.2,89.697,1
146.9,89.721,1
70.8,89.713,1
147.5,89.738,1
147.0,89.762,1
70.5,89.754,1
70.8,89.746,1
146.9,89.77,1
70.7,89.762,1
152.2,89.788,1
146.8,89.812,1
70.4,89.804,1
70.8,89.796,1
70.7,89.788,1
70.7,89.78,1
70.4,89.772,1
70.3,89.764,1
71.4,89.756,1
